Week,Position,Track,Artist,Plays,Track URL
2018-07-06--2018-07-13,34,Paradise,George Ezra,1285862,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
2018-07-06--2018-07-13,35,First Time,M-22,1281507,https://open.spotify.com/track/25Mf35cnnFalpVNFp0g3hW
2018-07-06--2018-07-13,36,Moonlight,XXXTENTACION,1279943,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
2018-07-06--2018-07-13,37,Oh My,Dappy,1275294,https://open.spotify.com/track/5lTBFpNkKWu8nRy3qzEw2h
2018-07-06--2018-07-13,38,Mob Ties,Drake,1233612,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
2018-07-06--2018-07-13,39,Flames,David Guetta,1188418,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
2018-07-06--2018-07-13,40,Lullaby,Sigala,1184956,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
2018-07-06--2018-07-13,41,The Middle,Zedd,1146445,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
2018-07-06--2018-07-13,42,Familiar,Liam Payne,1137812,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
2018-07-06--2018-07-13,43,Bed (feat. Ariana Grande),Nicki Minaj,1106947,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
2018-07-06--2018-07-13,44,Nevermind,Dennis Lloyd,1083431,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
2018-07-06--2018-07-13,45,Jocelyn Flores,XXXTENTACION,1058861,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2018-07-06--2018-07-13,46,Ring Ring (feat. Mabel & Rich The Kid),Jax Jones,1036333,https://open.spotify.com/track/3pSfoP1xZllxEuZ6Oh6ebn
2018-07-06--2018-07-13,47,Fine Girl,ZieZie,1031606,https://open.spotify.com/track/2H9zpvV33I48HE5jnNvWVB
2018-07-06--2018-07-13,48,Only You (with Little Mix),Cheat Codes,1004921,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
2018-07-06--2018-07-13,49,changes,XXXTENTACION,994367,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
2018-07-06--2018-07-13,50,Elevate,Drake,963925,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
2018-07-06--2018-07-13,51,Can’t Take A Joke,Drake,913901,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
2018-07-06--2018-07-13,52,17,MK,894594,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
2018-07-06--2018-07-13,53,This Is Me,Keala Settle,866006,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
2018-07-06--2018-07-13,54,Psycho (feat. Ty Dolla $ign),Post Malone,865557,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2018-07-06--2018-07-13,55,8 Out Of 10,Drake,858364,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
2018-07-06--2018-07-13,56,rockstar (feat. 21 Savage),Post Malone,852186,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2018-07-06--2018-07-13,57,APESHIT,The Carters,847309,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
2018-07-06--2018-07-13,58,Man Down (feat. AlunaGeorge),Shakka,832450,https://open.spotify.com/track/1keIwLlHg0VZhoQQiTb0Xi
2018-07-06--2018-07-13,59,FRIENDS,Marshmello,831357,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2018-07-06--2018-07-13,60,Freaky Friday (feat. Chris Brown),Lil Dicky,831061,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
2018-07-06--2018-07-13,61,After Dark,Drake,822675,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
2018-07-06--2018-07-13,62,London,AJ x Deno,820655,https://open.spotify.com/track/0lstGz2advSx5VqY8olvzt
2018-07-06--2018-07-13,63,Best Life,Hardy Caprio,813336,https://open.spotify.com/track/3wAyZwtyyLMsJNG7Mb17ky
2018-07-06--2018-07-13,64,Survival,Drake,788195,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
2018-07-06--2018-07-13,65,I Wanna Know (feat. Bea Miller),NOTD,784156,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
2018-07-06--2018-07-13,66,Body,Loud Luxury,780259,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
2018-07-06--2018-07-13,67,Vindaloo,Fat Les,772970,https://open.spotify.com/track/6rok0MW3ze4KBEng4ZBAna
2018-07-06--2018-07-13,68,World In Motion,New Order,761112,https://open.spotify.com/track/47x8g4l24IpCvlcRxv2Jb6
2018-07-06--2018-07-13,69,Blue Tint,Drake,761081,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
2018-07-06--2018-07-13,70,Three Lions '98,"Baddiel, Skinner & Lightning Seeds",743179,https://open.spotify.com/track/0u8e6zmdHLadNfOGTGdqN6
2018-07-06--2018-07-13,71,High Hopes,Panic! At The Disco,731828,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
2018-07-06--2018-07-13,72,Look Alive (feat. Drake),BlocBoy JB,724149,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
2018-07-06--2018-07-13,73,This Is America,Childish Gambino,717524,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2018-07-06--2018-07-13,74,Sandra’s Rose,Drake,706759,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
2018-07-06--2018-07-13,75,Summer Games,Drake,699437,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
2018-07-06--2018-07-13,76,That’s How You Feel,Drake,697690,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
2018-07-06--2018-07-13,77,Friends,RAYE,696313,https://open.spotify.com/track/34KTVmypyKLAFJc8CpfI5P
2018-07-06--2018-07-13,78,079ME,B Young,686448,https://open.spotify.com/track/5f14ylFBAuwqVHXvafqtmd
2018-07-06--2018-07-13,79,Talk Up,Drake,672782,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
2018-07-06--2018-07-13,80,Love Lies (with Normani),Khalid,670269,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
2018-07-06--2018-07-13,81,My Lover - Radio Edit,Not3s,667449,https://open.spotify.com/track/0A9y4c4dkI68IEnsRGtWil
2018-07-06--2018-07-13,82,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,666380,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
2018-07-06--2018-07-13,83,The Greatest Show,Hugh Jackman,665418,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
2018-07-06--2018-07-13,84,Panic Room,Au/Ra,651076,https://open.spotify.com/track/3MkuFR7t25mu7Iscp6GGiV
2018-07-06--2018-07-13,85,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Jason Derulo,640645,https://open.spotify.com/track/7wD6iRghe6SnKHkvHqpnC5
2018-07-06--2018-07-13,86,Feel It Still,Portugal. The Man,640312,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
2018-07-06--2018-07-13,87,All The Stars (with SZA),Kendrick Lamar,629881,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
2018-07-06--2018-07-13,88,New Rules,Dua Lipa,626177,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
2018-07-06--2018-07-13,89,Family Tree,Ramz,625585,https://open.spotify.com/track/17Bq9GjpPbiD1tRvfoMnJK
2018-07-06--2018-07-13,90,Havana,Camila Cabello,621599,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2018-07-06--2018-07-13,91,Finesse,Drake,620458,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
2018-07-06--2018-07-13,92,Rewrite The Stars,Zac Efron,600153,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
2018-07-06--2018-07-13,93,A Million Dreams,Ziv Zaifman,594808,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
2018-07-06--2018-07-13,94,You Deserve Better,James Arthur,594351,https://open.spotify.com/track/4S1GTwPVpkSy7CsJIDKPEz
2018-07-06--2018-07-13,95,Shape of You,Ed Sheeran,592540,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2018-07-06--2018-07-13,96,Jaded,Drake,581210,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
2018-07-06--2018-07-13,97,Fuck Love (feat. Trippie Redd),XXXTENTACION,580633,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2018-07-06--2018-07-13,98,Vroom,Yxng Bane,576803,https://open.spotify.com/track/7eiqpFevZkE7iHDfNm6VA0
2018-07-06--2018-07-13,99,IDGAF,Dua Lipa,572185,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
2018-07-06--2018-07-13,100,Mr. Brightside,The Killers,571127,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
2018-07-06--2018-07-13,101,Look At Me!,XXXTENTACION,565114,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
2018-07-06--2018-07-13,102,Everybody Dies In Their Nightmares,XXXTENTACION,564668,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
2018-07-06--2018-07-13,103,Peak,Drake,563155,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
2018-07-06--2018-07-13,104,Born To Be Yours,Kygo,550699,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
2018-07-06--2018-07-13,105,Playinwitme (feat. Kehlani),KYLE,549735,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
2018-07-06--2018-07-13,106,Your Lovin' (feat. MØ & Yxng Bane),Steel Banglez,546854,https://open.spotify.com/track/1p6Sc7zeA9dMIDT1mIpCJ1
2018-07-06--2018-07-13,107,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,545356,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
2018-07-06--2018-07-13,108,Let Me Live (feat. Anne-Marie & Mr Eazi),Rudimental,540720,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
2018-07-06--2018-07-13,109,Feels Like Home,Sigala,532014,https://open.spotify.com/track/0VoQCaHK0kzgQ6fVtcLChy
2018-07-06--2018-07-13,110,Jumanji,B Young,528867,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
2018-07-06--2018-07-13,111,Dark Vader,J Hus,520087,https://open.spotify.com/track/4IeXHed9x1xm8fXyrHPnd5
2018-07-06--2018-07-13,112,Barking,Ramz,519513,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5
2018-07-06--2018-07-13,113,Lyca,Swarmz,510574,https://open.spotify.com/track/0InksU0QzMCNS47OYeE90N
2018-07-06--2018-07-13,114,lovely (with Khalid),Billie Eilish,510483,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2018-07-06--2018-07-13,115,Unforgettable,French Montana,505892,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
2018-07-06--2018-07-13,116,Hunger,Florence + The Machine,505059,https://open.spotify.com/track/6Ju28M6P8Y8sLjBgWjyUUD
2018-07-06--2018-07-13,117,The Other Side,Hugh Jackman,504431,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
2018-07-06--2018-07-13,118,Never Enough,Loren Allred,503832,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
2018-07-06--2018-07-13,119,Final Fantasy,Drake,502591,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
2018-07-06--2018-07-13,120,Boo'd Up,Ella Mai,502383,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
2018-07-06--2018-07-13,121,Is There More,Drake,496631,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
2018-07-06--2018-07-13,122,Blue Lights,Jorja Smith,485415,https://open.spotify.com/track/5ZFk1GdwbbFwQd40aHyrhO
2018-07-06--2018-07-13,123,Ratchet Happy Birthday,Drake,483740,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
2018-07-06--2018-07-13,124,Budapest,George Ezra,474805,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
2018-07-06--2018-07-13,125,I Fall Apart,Post Malone,473400,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2018-07-06--2018-07-13,126,In My Blood,Shawn Mendes,470565,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
2018-07-06--2018-07-13,127,the remedy for a broken heart (why am I so in love),XXXTENTACION,457948,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
2018-07-06--2018-07-13,128,14-Mar,Drake,455964,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
2018-07-06--2018-07-13,129,06:30,Geko,450941,https://open.spotify.com/track/6lU7kJ6k1oUew36PbPl15E
2018-07-06--2018-07-13,130,My Way,One Bit,447485,https://open.spotify.com/track/1g61lRiAj3Nwc8ZGtEum8s
2018-07-06--2018-07-13,131,River (feat. Ed Sheeran),Eminem,444250,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
2018-07-06--2018-07-13,132,One Dance,Drake,441356,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
2018-07-06--2018-07-13,133,Energy (Stay Far Away),Skepta,441101,https://open.spotify.com/track/11RIJRbBfyLlJut96itSFd
2018-07-06--2018-07-13,134,Colour,MNEK,435224,https://open.spotify.com/track/7haQE5nOcxwk0HXahP0aV3
2018-07-06--2018-07-13,135,She Loves Control,Camila Cabello,434847,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
2018-07-06--2018-07-13,136,Breathe,Jax Jones,434790,https://open.spotify.com/track/0KsB4TwgATg88aXCMBoO3Y
2018-07-06--2018-07-13,137,Guatemala - From Swaecation,Rae Sremmurd,430133,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
2018-07-06--2018-07-13,138,Come Alive,Hugh Jackman,430126,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
2018-07-06--2018-07-13,139,Finesse (Remix) [feat. Cardi B],Bruno Mars,426104,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
2018-07-06--2018-07-13,140,Forrest Gump,Loski,423913,https://open.spotify.com/track/7aDg8HUntvkPfDKnjTxTxW
2018-07-06--2018-07-13,141,Riptide,Vance Joy,423858,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
2018-07-06--2018-07-13,142,Yes Indeed,Lil Baby,420324,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
2018-07-06--2018-07-13,143,From Now On,Hugh Jackman,419142,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
2018-07-06--2018-07-13,144,All Mine,Kanye West,416650,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
2018-07-06--2018-07-13,145,Too Good At Goodbyes,Sam Smith,415249,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
2018-07-06--2018-07-13,146,All Girls Are The Same,Juice WRLD,413624,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
2018-07-06--2018-07-13,147,Africa,Toto,411163,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
2018-07-06--2018-07-13,148,Start Again (feat. Logic),OneRepublic,410599,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
2018-07-06--2018-07-13,149,Happier,Ed Sheeran,409302,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
2018-07-06--2018-07-13,150,Despacito - Remix,Luis Fonsi,403264,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
2018-07-06--2018-07-13,151,Karma,Years & Years,402041,https://open.spotify.com/track/7BZeyb1wPX9t78rWbLWiky
2018-07-06--2018-07-13,152,Cola,CamelPhat,401919,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
2018-07-06--2018-07-13,153,Wonderwall - Remastered,Oasis,393952,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
2018-07-06--2018-07-13,154,Sit Back Down (feat. Maleek Berry),Not3s,392378,https://open.spotify.com/track/7uAbIeiw12MKjpUQnH0SjL
2018-07-06--2018-07-13,155,Came Here for Love,Sigala,389069,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
2018-07-06--2018-07-13,156,Perfect,Ed Sheeran,388507,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2018-07-06--2018-07-13,157,Ball For Me (feat. Nicki Minaj),Post Malone,385328,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
2018-07-06--2018-07-13,158,Castle on the Hill,Ed Sheeran,384074,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2018-07-06--2018-07-13,159,What I Wanna,MoStack,382877,https://open.spotify.com/track/7MhsT4KUPPa5MPpkUjhmRU
2018-07-06--2018-07-13,160,Believer,Imagine Dragons,381242,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
2018-07-06--2018-07-13,161,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,377710,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
2018-07-06--2018-07-13,162,XO TOUR Llif3,Lil Uzi Vert,376178,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2018-07-06--2018-07-13,163,Sanctify,Years & Years,376127,https://open.spotify.com/track/22AfHqgMer38xMT3s1j861
2018-07-06--2018-07-13,164,OTW,Khalid,375915,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
2018-07-06--2018-07-13,165,Candy Paint,Post Malone,375162,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
2018-07-06--2018-07-13,166,Anywhere,Rita Ora,371942,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
2018-07-06--2018-07-13,167,Paranoid,Post Malone,370153,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
2018-07-06--2018-07-13,168,Give Yourself A Try,The 1975,369517,https://open.spotify.com/track/619pVMIK3WvX529JIkQTY3
2018-07-06--2018-07-13,169,All For You,Years & Years,365538,https://open.spotify.com/track/3xzmbGtaMnGUUhOcvqIN05
2018-07-06--2018-07-13,170,Hope,XXXTENTACION,364332,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
2018-07-06--2018-07-13,171,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,363725,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2018-07-06--2018-07-13,172,I'm a Mess,Bebe Rexha,363084,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
2018-07-06--2018-07-13,173,EIO (feat. Hardy Caprio),One Acen,360826,https://open.spotify.com/track/2Xs2HQqDDb00tsaWFYKyXt
2018-07-06--2018-07-13,174,Say You Won't Let Go,James Arthur,359905,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2018-07-06--2018-07-13,175,I'm Yours,Jason Mraz,359433,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
2018-07-06--2018-07-13,176,Don't Look Back in Anger - Remastered,Oasis,359326,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd
2018-07-06--2018-07-13,177,Symphony (feat. Zara Larsson),Clean Bandit,358117,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
2018-07-06--2018-07-13,178,Seven Nation Army,The White Stripes,357372,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr
2018-07-06--2018-07-13,179,Wake Me Up,Avicii,349183,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
2018-07-06--2018-07-13,180,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,342375,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
2018-07-06--2018-07-13,181,Senseless,Stefflon Don,340485,https://open.spotify.com/track/20GrAO16fXHWO241JeYKWP
2018-07-06--2018-07-13,182,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,338462,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
2018-07-06--2018-07-13,183,Like To Be You feat. Julia Michaels,Shawn Mendes,336262,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
2018-07-06--2018-07-13,184,Tip Toe (feat. French Montana),Jason Derulo,336125,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
2018-07-06--2018-07-13,185,Plug Walk,Rich The Kid,335834,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
2018-07-06--2018-07-13,186,Thunder,Imagine Dragons,332541,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
2018-07-06--2018-07-13,187,Silence,Marshmello,332060,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
2018-07-06--2018-07-13,188,Naive,The Kooks,330104,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU
2018-07-06--2018-07-13,189,Boasy,Avelino,329707,https://open.spotify.com/track/68YYKjdbD8VfGHPhXZaPsB
2018-07-06--2018-07-13,190,Shut Up and Dance,WALK THE MOON,329112,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
2018-07-06--2018-07-13,191,Closer,The Chainsmokers,327493,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2018-07-06--2018-07-13,192,Call Out My Name,The Weeknd,327064,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
2018-07-06--2018-07-13,193,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,326443,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
2018-07-06--2018-07-13,194,Halo,Beyoncé,325592,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
2018-07-06--2018-07-13,195,NUMB,XXXTENTACION,323989,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
2018-07-06--2018-07-13,196,Say Something,Justin Timberlake,323683,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
2018-07-06--2018-07-13,197,Fluorescent Adolescent,Arctic Monkeys,323367,https://open.spotify.com/track/7e8utCy2JlSB8dRHKi49xM
2018-07-06--2018-07-13,198,American Idiot,Green Day,321509,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj
2018-07-06--2018-07-13,199,Missing (feat. Headie One),Belly Squad,321060,https://open.spotify.com/track/3pjampEJWz0wJuiFYyzX0x
2018-07-06--2018-07-13,200,I Miss You (feat. Julia Michaels),Clean Bandit,319325,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
2018-07-13--2018-07-20,1,In My Feelings,Drake,5849578,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2018-07-13--2018-07-20,2,Shotgun,George Ezra,3731610,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
2018-07-13--2018-07-20,3,Don’t Matter To Me,Drake,3329140,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
2018-07-13--2018-07-20,4,Solo (feat. Demi Lovato),Clean Bandit,2837788,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
2018-07-13--2018-07-20,5,Jackie Chan,Tiësto,2829717,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
2018-07-13--2018-07-20,6,Rise,Jonas Blue,2748394,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
2018-07-13--2018-07-20,7,One Kiss (with Dua Lipa),Calvin Harris,2675476,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2018-07-13--2018-07-20,8,Nice For What,Drake,2558190,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
2018-07-13--2018-07-20,9,God is a woman,Ariana Grande,2530694,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
2018-07-13--2018-07-20,10,Youngblood,5 Seconds of Summer,2500210,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
2018-07-13--2018-07-20,11,If You're Over Me,Years & Years,2460328,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
2018-07-13--2018-07-20,12,Better Now,Post Malone,2451331,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2018-07-13--2018-07-20,13,I Like It,Cardi B,2302950,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
2018-07-13--2018-07-20,14,Lucid Dreams,Juice WRLD,2248089,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
2018-07-13--2018-07-20,15,Girls Like You (feat. Cardi B),Maroon 5,2201930,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
2018-07-13--2018-07-20,16,2002,Anne-Marie,2180938,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
2018-07-13--2018-07-20,17,Nonstop,Drake,2059826,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
2018-07-13--2018-07-20,18,Taste (feat. Offset),Tyga,1964238,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
2018-07-13--2018-07-20,19,SAD!,XXXTENTACION,1962475,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
